timestamp,index,target_posx,target_posy,current_posx,current_posy,Vx,Vy
1.76543e+09,2,-1.13662,2.94845,-1.05,2.9,0.313287,-0.171793
1.76543e+09,3,-1.13252,2.94414,-1,2.9,0.478436,-0.154777
1.76543e+09,4,-1.12706,2.94894,-1,2.85,0.460222,-0.352555
1.76543e+09,5,-1.13253,2.94452,-1,2.8,0.481048,-0.51663
1.76543e+09,6,-1.13329,2.94469,-1,2.75,0.485201,-0.697199
1.76543e+09,7,-1.12907,2.94877,-1,2.7,0.467064,-0.884223
1.76543e+09,8,-1.12958,2.95126,-1,2.65,0.401599,-0.915816
1.76543e+09,9,-1.1304,2.9512,-1,2.6,0.354798,-0.934943
1.76543e+09,10,-1.13082,2.94928,-1,2.55,0.318907,-0.947786
1.76543e+09,11,-1.12962,2.95207,-1,2.5,0.283245,-0.959047
1.76543e+09,12,-1.12585,2.93755,-1,2.45,0.258732,-0.965949
1.76543e+09,13,-1.11795,2.9089,-1,2.4,0.235185,-0.971951
1.76543e+09,14,-1.10276,2.86783,-1,2.35,0.203268,-0.979123
1.76543e+09,15,-1.08672,2.81295,-1,2.3,0.174308,-0.984691
1.76543e+09,16,-1.06568,2.74688,-1,2.25,0.136721,-0.99061
1.76543e+09,17,-1.04947,2.66734,-1,2.2,0.113831,-0.9935
1.76543e+09,18,-1.02449,2.56956,-1,2.15,0.0649663,-0.997887
1.76543e+09,19,-1.0134,2.47292,-1,2.1,0.0441717,-0.999024
1.76543e+09,20,-0.999695,2.37021,-1,2.05,0.00728124,-0.999973
1.76543e+09,21,-0.994777,2.27014,-1,2,-0.0101563,-0.972625
1.76543e+09,22,-0.979283,2.16121,-1,1.95,-0.0685561,-0.760907
1.76543e+09,23,-0.981297,2.06346,-1,1.9,-0.0617617,-0.589074
1.76543e+09,24,-0.988666,1.98388,-1,1.85,-0.0364434,-0.482306
1.76543e+09,25,-0.992238,1.92342,-1,1.8,-0.0231437,-0.444588
1.76543e+09,26,-1.00031,1.87415,-1,1.75,0.0104533,-0.446816
1.76543e+09,27,-0.997272,1.83093,-1,1.7,-0.00164723,-0.47146
1.76543e+09,28,-0.99886,1.78333,-1,1.65,0.00507767,-0.479988
1.76543e+09,29,-0.993701,1.74451,-1,1.6,-0.0127018,-0.520576
1.76543e+09,30,-0.986961,1.69466,-1,1.55,-0.0364533,-0.521611
1.76543e+09,31,-0.988898,1.64642,-1,1.5,-0.0289882,-0.527817
1.76543e+09,32,-0.991473,1.5946,-1,1.45,-0.0198568,-0.521091
1.76543e+09,33,-0.989443,1.53538,-1,1.4,-0.0272361,-0.488101
1.76543e+09,34,-0.987015,1.48624,-1,1.35,-0.0356135,-0.491401
1.76543e+09,35,-0.989276,1.43768,-1,1.3,-0.0271691,-0.496388
1.76543e+09,36,-0.997757,1.38367,-1,1.25,0.00344892,-0.48128
1.76543e+09,37,-0.999141,1.33276,-1,1.2,0.00789631,-0.477874
1.76543e+09,38,-0.997683,1.28873,-1,1.15,0.00345239,-0.499487
1.76543e+09,39,-1.00211,1.23705,-1,1.1,0.0190161,-0.493076
1.76543e+09,40,-0.99933,1.18833,-1,1.05,0.00881443,-0.497926
1.76543e+09,41,-1.00333,1.14024,-1,1,0.0241659,-0.504445
1.76543e+09,42,-0.997835,1.09154,-1,0.95,0.00424894,-0.509576
1.76543e+09,43,-0.995705,1.03993,-1,0.9,-0.00309011,-0.503963
1.76543e+09,44,-0.992542,0.991549,-1,0.85,-0.0142763,-0.510083
1.76543e+09,45,-0.990134,0.94127,-1,0.8,-0.0225456,-0.509313
1.76543e+09,46,-0.989259,0.885649,-1,0.75,-0.0263019,-0.489157
1.76543e+09,47,-0.984015,0.832184,-1,0.7,-0.0454572,-0.477168
1.76543e+09,48,-0.986567,0.785835,-1,0.65,-0.035717,-0.490092
1.76543e+09,49,-0.995884,0.735448,-1,0.6,-0.00179503,-0.487833
1.76543e+09,50,-1.00154,0.69144,-1,0.55,0.0194544,-0.508843
1.76543e+09,51,-1.00279,0.640318,-1,0.5,0.0237425,-0.504685
1.76543e+09,52,-1.00304,0.588616,-1,0.45,0.0244318,-0.498538
1.76543e+09,53,-1.00153,0.542107,-1,0.4,0.0197637,-0.511234
1.76543e+09,54,-0.996755,0.491209,-1,0.35,0.0027732,-0.508479
1.76543e+09,55,-0.989504,0.434462,-1,0.3,-0.0244356,-0.484919
1.76543e+09,56,-0.985019,0.377016,-1,0.25,-0.0417154,-0.458534
1.76543e+09,57,-0.986381,0.324352,-1,0.2,-0.036884,-0.448829
1.76543e+09,58,-0.994853,0.275819,-1,0.15,-0.0060848,-0.453286
1.76543e+09,59,-0.996545,0.231348,-1,0.1,0.000785986,-0.473015
1.76543e+09,60,-0.99829,0.193128,-1,0.0500001,0.00801943,-0.515236
1.76543e+09,61,-0.997449,0.15718,-1,8.86619e-08,0.0081808,-0.565864
1.76543e+09,62,-0.994114,0.161039,-0.95,8.86619e-08,0.175682,-0.574851
1.76543e+09,63,-0.995198,0.156658,-0.9,8.86619e-08,0.360257,-0.552927
1.76543e+09,64,-0.99444,0.157404,-0.85,8.86619e-08,0.537319,-0.550246
1.76543e+09,65,-0.994587,0.152152,-0.8,8.86619e-08,0.716656,-0.526454
1.76543e+09,66,-0.998516,0.155593,-0.75,8.86619e-08,0.86383,-0.503783
1.76543e+09,67,-0.999741,0.157376,-0.7,8.86619e-08,0.899273,-0.437387
1.76543e+09,68,-0.992759,0.162419,-0.65,8.86619e-08,0.916286,-0.400525
1.76543e+09,69,-0.987552,0.159708,-0.6,8.86619e-08,0.935122,-0.354325
1.76543e+09,70,-0.99274,0.161399,-0.55,8.86619e-08,0.948885,-0.315621
1.76543e+09,71,-0.995869,0.160902,-0.5,8.86619e-08,0.959389,-0.282085
1.76543e+09,72,-0.998517,0.160378,-0.45,8.86619e-08,0.967415,-0.253195
1.76543e+09,73,-1.00087,0.161876,-0.4,8.86619e-08,0.972665,-0.232213
1.76543e+09,74,-0.987235,0.155147,-0.35,8.86619e-08,0.977917,-0.208996
1.76543e+09,79,-0.962702,0.155272,-0.3,8.86619e-08,0.456549,-0.0956087
1.76543e+09,79,-0.918854,0.14089,-0.25,8.86619e-08,0.460723,-0.0842429
1.76543e+09,79,-0.869952,0.130239,-0.2,8.86619e-08,0.461269,-0.0768053
1.76543e+09,79,-0.830139,0.11493,-0.15,8.86619e-08,0.467825,-0.0664112
1.76543e+09,79,-0.787058,0.113561,-0.0999997,8.86619e-08,0.472617,-0.0644682
1.76543e+09,79,-0.739446,0.104725,-0.0999997,8.86619e-08,0.440078,-0.0594038
1.76543e+09,79,-0.698482,0.0999856,-0.0999997,8.86619e-08,0.412162,-0.0568868
1.76543e+09,79,-0.648609,0.093647,-0.0999997,8.86619e-08,0.378079,-0.0540343
1.76543e+09,79,-0.602884,0.0883256,-0.0999997,8.86619e-08,0.347001,-0.0506486
1.76543e+09,79,-0.572371,0.0813922,-0.0999997,8.86619e-08,0.326106,-0.0466159
1.76543e+09,79,-0.540375,0.0780011,-0.0999997,8.86619e-08,0.304288,-0.0450414
1.76543e+09,79,-0.50662,0.0728559,-0.0999997,8.86619e-08,0.281243,-0.0422398
1.76543e+09,79,-0.471972,0.0703916,-0.0999997,8.86619e-08,0.257627,-0.0414903
1.76543e+09,79,-0.448359,0.0662227,-0.0999997,8.86619e-08,0.241478,-0.0392419
1.76543e+09,79,-0.421941,0.0634484,-0.0999997,8.86619e-08,0.223489,-0.0378229
1.76543e+09,79,-0.397874,0.059598,-0.0999997,8.86619e-08,0.207052,-0.035732
1.76543e+09,79,-0.378663,0.0526163,-0.0999997,8.86619e-08,0.193829,-0.0314153
1.76543e+09,79,-0.359039,0.050206,-0.0999997,8.86619e-08,0.180431,-0.030291
1.76543e+09,79,-0.337741,0.0502502,-0.0999997,8.86619e-08,0.165943,-0.0309644
1.76543e+09,79,-0.318722,0.0475446,-0.0999997,8.86619e-08,0.152936,-0.0296826
1.76543e+09,79,-0.302384,0.0406142,-0.0999997,8.86619e-08,0.141658,-0.0253929
1.76543e+09,79,-0.286694,0.0439356,-0.0999997,8.86619e-08,0.131088,-0.0280068
1.76543e+09,79,-0.272427,0.0433132,-0.0999997,8.86619e-08,0.121399,-0.027854
1.76543e+09,79,-0.262737,0.0339273,-0.0999997,8.86619e-08,0.114562,-0.0217743
1.76543e+09,79,-0.247641,0.0305023,-0.0999997,8.86619e-08,0.104184,-0.0199994
1.76543e+09,79,-0.236293,0.0313396,-0.0999997,8.86619e-08,0.0965205,-0.0207227
1.76543e+09,79,-0.227619,0.0313317,-0.0999997,8.86619e-08,0.0906052,-0.0210254
1.76543e+09,79,-0.214265,0.0266013,-0.0999997,8.86619e-08,0.0814098,-0.0181583
1.76543e+09,79,-0.208726,0.0227493,-0.0999997,8.86619e-08,0.0775449,-0.0157091
1.76543e+09,79,-0.208143,0.0244819,-0.0999997,8.86619e-08,0.0772194,-0.0167685
1.76543e+09,79,-0.193885,0.0206945,-0.0999997,8.86619e-08,0.0674285,-0.0145853
1.76543e+09,79,-0.188517,0.0219013,-0.0999997,8.86619e-08,0.0637956,-0.0156043
1.76543e+09,79,-0.185656,0.0172777,-0.0999997,8.86619e-08,0.061744,-0.0125023
1.76543e+09,79,-0.176771,0.0175397,-0.0999997,8.86619e-08,0.0557081,-0.0129199
1.76543e+09,79,-0.175486,0.0181703,-0.0999997,8.86619e-08,0.0548601,-0.01334
1.76543e+09,79,-0.169092,0.0190225,-0.0999997,8.86619e-08,0.0505309,-0.0141007
1.76543e+09,79,-0.160895,0.0170462,-0.0999997,8.86619e-08,0.0449154,-0.0129484
1.76543e+09,79,-0.15513,0.0151643,-0.0999997,8.86619e-08,0.0409417,-0.011844
1.76543e+09,79,-0.15339,0.0108513,-0.0999997,8.86619e-08,0.0396619,-0.00891876
1.76543e+09,79,-0.147155,0.0127442,-0.0999997,8.86619e-08,0.0354692,-0.0103736
1.76543e+09,79,-0.142109,0.0135323,-0.0999997,8.86619e-08,0.0320685,-0.0110106
1.76543e+09,79,-0.135734,0.0109661,-0.0999997,8.86619e-08,0.0276713,-0.00942782
1.76543e+09,79,-0.133861,0.00975609,-0.0999997,8.86619e-08,0.026356,-0.0086897
1.76543e+09,79,-0.131022,0.0038749,-0.0999997,8.86619e-08,0.0242842,-0.0047544
1.76543e+09,79,-0.131278,0.0106333,-0.0999997,8.86619e-08,0.0246271,-0.00933636
1.76543e+09,79,-0.131709,0.00827944,-0.0999997,8.86619e-08,0.0248641,-0.00771833
1.76543e+09,79,-0.125402,0.00700256,-0.0999997,8.86619e-08,0.0205551,-0.0069829
1.76543e+09,79,-0.125826,0.00823247,-0.0999997,8.86619e-08,0.0208735,-0.007812
1.76543e+09,79,-0.125448,0.00862679,-0.0999997,8.86619e-08,0.0206178,-0.00811151
1.76543e+09,79,-0.12597,0.00673565,-0.0999997,8.86619e-08,0.0209201,-0.00682807
1.76543e+09,79,-0.125816,0.00364161,-0.0999997,8.86619e-08,0.0207412,-0.00472397
1.76543e+09,79,-0.123674,0.00276819,-0.0999997,8.86619e-08,0.0192664,-0.00417007
timestamp,index,target_posx,target_posy,current_posx,current_posy,Vx,Vy
1.76543e+09,1,-0.15,8.86619e-08,-0.107658,-0.0107396,-0.153786,0.0328571
1.76543e+09,2,-0.15,0.0500001,-0.109626,-0.0128841,-0.153849,0.220693
1.76543e+09,3,-0.15,0.1,-0.118431,-0.0121241,-0.128431,0.399189
1.76543e+09,4,-0.15,0.15,-0.120404,-0.0187599,-0.129829,0.602989
1.76543e+09,5,-0.15,0.2,-0.119396,-0.0145897,-0.141674,0.767371
1.76543e+09,6,-0.15,0.25,-0.120097,-0.0149296,-0.1433,0.949045
1.76543e+09,7,-0.15,0.3,-0.115432,-0.0122594,-0.147627,0.989043
1.76543e+09,8,-0.15,0.35,-0.11668,-0.0147427,-0.131853,0.991269
1.76543e+09,9,-0.15,0.4,-0.11895,-0.00931922,-0.123993,0.992283
1.76543e+09,10,-0.15,0.45,-0.117021,-0.0116567,-0.128293,0.991736
1.76543e+09,11,-0.15,0.5,-0.121527,-0.0149669,-0.117239,0.993104
1.76543e+09,12,-0.15,0.55,-0.11684,-0.0098137,-0.123938,0.99229
1.76543e+09,13,-0.15,0.6,-0.11358,-0.0115762,-0.124636,0.992203
1.76543e+09,14,-0.15,0.65,-0.120492,-0.0159491,-0.112233,0.993682
1.76543e+09,15,-0.15,0.7,-0.11967,0.00970909,-0.109041,0.994037
1.76543e+09,16,-0.15,0.75,-0.122236,0.0457951,-0.106423,0.994321
1.76543e+09,17,-0.15,0.8,-0.127914,0.105542,-0.0994034,0.995047
1.76543e+09,18,-0.15,0.85,-0.133275,0.169925,-0.0939284,0.995579
1.76543e+09,19,-0.15,0.9,-0.137018,0.258778,-0.087526,0.996162
1.76543e+09,20,-0.15,0.95,-0.142385,0.36877,-0.0819935,0.996633
1.76543e+09,21,-0.15,1,-0.141958,0.476734,-0.087164,0.996194
1.76543e+09,22,-0.15,1.05,-0.147708,0.574644,-0.0756368,0.997135
1.76543e+09,23,-0.15,1.1,-0.151071,0.67734,-0.0688211,0.997629
1.76543e+09,24,-0.15,1.15,-0.158018,0.775023,-0.0504764,0.998725
1.76543e+09,25,-0.15,1.2,-0.156156,0.883775,-0.0524164,0.998625
1.76543e+09,26,-0.15,1.25,-0.162958,0.988814,-0.0203463,0.941206
1.76543e+09,27,-0.15,1.3,-0.164885,1.0831,-0.00222775,0.78266
1.76543e+09,28,-0.15,1.35,-0.166021,1.17267,0.0128722,0.640843
1.76543e+09,29,-0.15,1.4,-0.168701,1.2577,0.0279978,0.515935
1.76543e+09,30,-0.15,1.45,-0.164768,1.32782,0.0199728,0.4426
1.76543e+09,31,-0.15,1.5,-0.158038,1.37429,-0.00372639,0.453481
1.76543e+09,32,-0.15,1.55,-0.157616,1.41969,-0.00641309,0.469881
1.76543e+09,33,-0.15,1.6,-0.158633,1.46885,-0.00307846,0.473164
1.76543e+09,34,-0.15,1.65,-0.156787,1.51268,-0.011451,0.494831
1.76543e+09,35,-0.15,1.7,-0.159193,1.56029,-0.00294637,0.504019
1.76543e+09,36,-0.15,1.75,-0.152855,1.60599,-0.0270304,0.517839
1.76543e+09,37,-0.15,1.8,-0.149054,1.65691,-0.0406465,0.513545
1.76543e+09,38,-0.15,1.85,-0.146193,1.70649,-0.0507002,0.514321
1.76543e+09,39,-0.15,1.9,-0.149296,1.75703,-0.0395454,0.513173
1.76543e+09,40,-0.15,1.95,-0.150895,1.80961,-0.0330824,0.504342
1.76543e+09,41,-0.15,2,-0.156456,1.85808,-0.0135305,0.51125
1.76543e+09,42,-0.15,2.05,-0.155274,1.90926,-0.0174644,0.506704
1.76543e+09,43,-0.15,2.1,-0.162408,1.96104,0.00865211,0.502181
1.76543e+09,44,-0.15,2.15,-0.1543,2.01076,-0.0199499,0.501117
1.76543e+09,45,-0.15,2.2,-0.15309,2.06398,-0.0236581,0.489235
1.76543e+09,46,-0.15,2.25,-0.159868,2.11513,0.000808984,0.486821
1.76543e+09,47,-0.15,2.3,-0.158481,2.16549,-0.00320682,0.485196
1.76543e+09,48,-0.15,2.35,-0.155113,2.2115,-0.0169294,0.498665
1.76543e+09,49,-0.15,2.4,-0.155309,2.25868,-0.0165122,0.508837
1.76543e+09,50,-0.15,2.45,-0.14686,2.30146,-0.0488359,0.532647
1.76543e+09,51,-0.15,2.5,-0.147019,2.35112,-0.0481962,0.533916
1.76543e+09,52,-0.15,2.55,-0.149792,2.4093,-0.0358976,0.505235
1.76543e+09,53,-0.15,2.6,-0.155522,2.46363,-0.01442,0.491117
1.76543e+09,54,-0.15,2.65,-0.161119,2.51435,0.00577086,0.48996
1.76543e+09,55,-0.15,2.7,-0.161198,2.56573,0.00647151,0.485014
1.76543e+09,56,-0.15,2.75,-0.152225,2.61635,-0.02557,0.480537
1.76543e+09,57,-0.15,2.8,-0.153838,2.66754,-0.0195112,0.476643
1.76543e+09,58,-0.15,2.85,-0.15299,2.71525,-0.0230975,0.484688
1.76543e+09,59,-0.15,2.9,-0.155918,2.76505,-0.0119041,0.486136
1.76543e+09,60,-0.2,2.9,-0.154398,2.80882,-0.186255,0.316235
1.76543e+09,61,-0.25,2.9,-0.152572,2.85803,-0.360086,0.127208
1.76543e+09,62,-0.3,2.9,-0.152771,2.89628,-0.529795,-0.0205164
1.76543e+09,63,-0.35,2.9,-0.161487,2.91684,-0.671881,-0.113172
1.76543e+09,64,-0.4,2.9,-0.160417,2.91103,-0.857117,-0.104056
1.76543e+09,65,-0.45,2.9,-0.158261,2.90671,-0.995078,-0.0990943
1.76543e+09,66,-0.5,2.9,-0.15518,2.91262,-0.993664,-0.11239
1.76543e+09,67,-0.55,2.9,-0.154823,2.91273,-0.994164,-0.107878
1.76543e+09,68,-0.6,2.9,-0.150756,2.91151,-0.994876,-0.101103
1.76543e+09,69,-0.65,2.9,-0.151449,2.9135,-0.994792,-0.101928
1.76543e+09,74,-0.7,2.9,-0.156749,2.9107,-0.370955,-0.0332539
1.76543e+09,74,-0.75,2.9,-0.149596,2.90931,-0.409723,-0.0359084
1.76543e+09,74,-0.8,2.9,-0.15252,2.90809,-0.44163,-0.0384139
1.76543e+09,74,-0.85,2.9,-0.149256,2.90186,-0.478102,-0.0366803
1.76543e+09,74,-0.9,2.9,-0.147605,2.90844,-0.512781,-0.0437014
1.76543e+09,74,-0.9,2.9,-0.151832,2.90316,-0.510189,-0.0399833
1.76543e+09,74,-0.9,2.9,-0.169186,2.90485,-0.498352,-0.0399902
1.76543e+09,74,-0.9,2.9,-0.194407,2.90497,-0.481231,-0.0389444
1.76543e+09,74,-0.9,2.9,-0.235245,2.90845,-0.453361,-0.0391444
1.76543e+09,74,-0.9,2.9,-0.289663,2.90009,-0.416965,-0.0298817
1.76543e+09,74,-0.9,2.9,-0.333352,2.89648,-0.387489,-0.0257962
1.76543e+09,74,-0.9,2.9,-0.367632,2.90089,-0.364044,-0.0265866
1.76543e+09,74,-0.9,2.9,-0.395611,2.89687,-0.345309,-0.0220238
1.76543e+09,74,-0.9,2.9,-0.431934,2.89735,-0.320646,-0.0206337
1.76543e+09,74,-0.9,2.9,-0.474288,2.8935,-0.292164,-0.0151987
1.76543e+09,74,-0.9,2.9,-0.514347,2.89202,-0.265038,-0.0129634
1.76543e+09,74,-0.9,2.9,-0.543856,2.89447,-0.244923,-0.012718
1.76543e+09,74,-0.9,2.9,-0.557813,2.9022,-0.235085,-0.0168471
1.76543e+09,74,-0.9,2.9,-0.579287,2.89992,-0.220616,-0.0145694
1.76543e+09,74,-0.9,2.9,-0.6108,2.89313,-0.19961,-0.00819528
1.76543e+09,74,-0.9,2.9,-0.639659,2.88774,-0.180324,-0.00316505
1.76543e+09,74,-0.9,2.9,-0.653566,2.88711,-0.170941,-0.00124918
1.76543e+09,74,-0.9,2.9,-0.668303,2.88402,-0.16111,0.00138552
1.76543e+09,74,-0.9,2.9,-0.687349,2.88349,-0.148226,0.00300123
1.76543e+09,74,-0.9,2.9,-0.706927,2.88719,-0.134769,0.00155664
1.76543e+09,74,-0.9,2.9,-0.717674,2.89109,-0.127289,-0.000516123
1.76543e+09,74,-0.9,2.9,-0.727023,2.89141,-0.120938,-6.88037e-05
1.76543e+09,74,-0.9,2.9,-0.747828,2.89465,-0.106669,-0.00122202
1.76543e+09,74,-0.9,2.9,-0.753895,2.89638,-0.10247,-0.00212801
1.76543e+09,74,-0.9,2.9,-0.765469,2.89273,-0.0948058,0.000963499
1.76543e+09,74,-0.9,2.9,-0.770313,2.88989,-0.0916607,0.0033032
1.76543e+09,74,-0.9,2.9,-0.777245,2.89437,-0.0867402,0.000599089
1.76543e+09,74,-0.9,2.9,-0.789484,2.89648,-0.0783363,-0.000243889
1.76543e+09,74,-0.9,2.9,-0.79985,2.90039,-0.0711101,-0.00250626
1.76543e+09,74,-0.9,2.9,-0.810177,2.90257,-0.0640001,-0.00342238
1.76543e+09,74,-0.9,2.9,-0.814739,2.90168,-0.0609492,-0.00260406
1.76543e+09,74,-0.9,2.9,-0.821983,2.89735,-0.0562511,0.000722197
1.76543e+09,74,-0.9,2.9,-0.826925,2.89723,-0.0529064,0.00102571
1.76543e+09,74,-0.9,2.9,-0.833683,2.89465,-0.0484495,0.00314868
1.76543e+09,74,-0.9,2.9,-0.842388,2.8961,-0.042476,0.00256043
1.76543e+09,74,-0.9,2.9,-0.841058,2.90225,-0.0430728,-0.00167051
1.76543e+09,74,-0.9,2.9,-0.84931,2.89486,-0.037844,0.00374022
1.76543e+09,74,-0.9,2.9,-0.849066,2.89613,-0.0379455,0.00286882
1.76543e+09,74,-0.9,2.9,-0.853124,2.8945,-0.0352738,0.00418815
1.76543e+09,74,-0.9,2.9,-0.852717,2.89567,-0.0354888,0.00339707
1.76543e+09,74,-0.9,2.9,-0.863519,2.89813,-0.0280414,0.00227454
1.76543e+09,74,-0.9,2.9,-0.869292,2.89752,-0.0241586,0.00294475
1.76543e+09,74,-0.9,2.9,-0.863898,2.90192,-0.0275985,-0.000306926
1.76543e+09,74,-0.9,2.9,-0.86524,2.89911,-0.0268264,0.00167978
1.76543e+09,74,-0.9,2.9,-0.870084,2.90286,-0.023356,-0.000672363
1.76543e+09,74,-0.9,2.9,-0.873104,2.90005,-0.0214455,0.00140072
1.76543e+09,74,-0.9,2.9,-0.87229,2.9001,-0.0219961,0.00131435
1.76543e+09,74,-0.9,2.9,-0.877781,2.89931,-0.0183118,0.00212215
1.76543e+09,74,-0.9,2.9,-0.879307,2.89849,-0.01732,0.0027495
1.76543e+09,74,-0.9,2.9,-0.879372,2.8982,0,0
1.76543e+09,74,-0.9,2.9,-0.879686,2.90227,-0.0168735,0.000207246
1.76543e+09,74,-0.9,2.9,-0.879807,2.90111,-0.0168489,0.000998586
1.76543e+09,74,-0.9,2.9,-0.87988,2.89542,0,0
timestamp,index,target_posx,target_posy,current_posx,current_posy,Vx,Vy
1.76543e+09,1,-0.95,2.9,-0.881156,2.90081,-0.246968,-0.0209225
1.76543e+09,2,-0.95,2.85,-0.88621,2.89892,-0.216121,-0.192453
1.76543e+09,3,-0.95,2.8,-0.891933,2.90018,-0.18218,-0.374922
1.76543e+09,4,-0.95,2.75,-0.913598,2.89124,-0.0936558,-0.516656
1.76543e+09,5,-0.95,2.7,-0.906767,2.90409,-0.100831,-0.744217
1.76543e+09,6,-0.95,2.65,-0.921148,2.89396,-0.0411835,-0.883412
1.76543e+09,7,-0.95,2.6,-0.911483,2.90592,-0.0515687,-0.998669
1.76543e+09,8,-0.95,2.55,-0.912795,2.89867,-0.0350612,-0.999385
1.76543e+09,9,-0.95,2.5,-0.908891,2.90124,-0.0308545,-0.999524
1.76543e+09,10,-0.95,2.45,-0.905676,2.90245,-0.0277633,-0.999615
1.76543e+09,11,-0.95,2.4,-0.903296,2.90523,-0.021383,-0.999771
1.76543e+09,12,-0.95,2.35,-0.904853,2.90125,-0.00799749,-0.999968
1.76543e+09,13,-0.95,2.3,-0.904316,2.89999,0.000372166,-1
1.76543e+09,14,-0.95,2.25,-0.90211,2.90095,0.00495195,-0.999988
1.76543e+09,15,-0.95,2.2,-0.90186,2.9006,0.00899953,-0.99996
1.76543e+09,16,-0.95,2.15,-0.901789,2.90228,0.013116,-0.999914
1.76543e+09,17,-0.95,2.1,-0.896775,2.88479,0.010492,-0.999945
1.76543e+09,18,-0.95,2.05,-0.898568,2.85461,0.0107226,-0.999942
1.76543e+09,19,-0.95,2,-0.905876,2.80049,0.0195318,-0.999809
1.76543e+09,20,-0.95,1.95,-0.901396,2.74064,0.0105636,-0.999944
1.76543e+09,21,-0.95,1.9,-0.911899,2.66207,0.0221497,-0.999755
1.76543e+09,22,-0.95,1.85,-0.909452,2.57075,0.0162349,-0.999868
1.76543e+09,23,-0.95,1.8,-0.911979,2.46683,0.0169499,-0.999856
1.76543e+09,24,-0.95,1.75,-0.912338,2.37027,0.0132716,-0.999912
1.76543e+09,25,-0.95,1.7,-0.909445,2.2744,0.00246371,-0.999997
1.76543e+09,26,-0.95,1.65,-0.910269,2.17099,-0.00337822,-0.999994
1.76543e+09,27,-0.95,1.6,-0.917428,2.06733,0.00495913,-0.999988
1.76543e+09,28,-0.95,1.55,-0.925286,1.96827,0.0150528,-0.999887
1.76543e+09,29,-0.95,1.5,-0.92721,1.86855,0.0133407,-0.999911
1.76543e+09,30,-0.95,1.45,-0.929535,1.77156,0.0131667,-0.999913
1.76543e+09,31,-0.95,1.4,-0.928703,1.67125,-0.0013632,-0.979501
1.76543e+09,32,-0.95,1.35,-0.924253,1.57308,-0.0315669,-0.807793
1.76543e+09,33,-0.95,1.3,-0.926709,1.47471,-0.0352707,-0.633526
1.76543e+09,34,-0.95,1.25,-0.940831,1.38781,0.00663844,-0.497162
1.76543e+09,35,-0.95,1.2,-0.94215,1.31976,0.00597784,-0.432019
1.76543e+09,36,-0.95,1.15,-0.944036,1.27554,0.0140648,-0.452241
1.76543e+09,37,-0.95,1.1,-0.94966,1.23255,0.0374986,-0.475716
1.76543e+09,38,-0.95,1.05,-0.947917,1.18168,0.0304939,-0.473133
1.76543e+09,39,-0.95,1,-0.945218,1.13412,0.0222944,-0.482609
1.76543e+09,40,-0.95,0.95,-0.948185,1.09088,0.0346883,-0.506038
1.76543e+09,41,-0.95,0.9,-0.95079,1.04371,0.045202,-0.515368
1.76543e+09,42,-0.95,0.85,-0.944854,0.996766,0.024544,-0.528112
1.76543e+09,43,-0.95,0.8,-0.945873,0.935947,0.0259468,-0.488947
1.76543e+09,44,-0.95,0.75,-0.948684,0.878482,0.033875,-0.461317
1.76543e+09,45,-0.95,0.7,-0.942511,0.836043,0.0131489,-0.490318
1.76543e+09,46,-0.95,0.65,-0.944707,0.784878,0.0213054,-0.485469
1.76543e+09,47,-0.95,0.6,-0.942926,0.73516,0.0153364,-0.487
1.76543e+09,48,-0.95,0.55,-0.938959,0.686736,0.00164145,-0.493848
1.76543e+09,49,-0.95,0.5,-0.945036,0.638306,0.0247189,-0.497607
1.76543e+09,50,-0.95,0.45,-0.946007,0.586867,0.0281994,-0.492122
1.76543e+09,51,-0.95,0.4,-0.944988,0.538054,0.0243969,-0.496723
1.76543e+09,52,-0.95,0.35,-0.942641,0.48909,0.0164004,-0.501157
1.76543e+09,53,-0.95,0.3,-0.940413,0.43192,0.0057561,-0.476129
1.76543e+09,54,-0.95,0.25,-0.942997,0.376959,0.0133998,-0.457549
1.76543e+09,55,-0.95,0.2,-0.939633,0.327615,0.00203339,-0.460923
1.76543e+09,56,-0.95,0.15,-0.945845,0.283681,0.0263912,-0.48076
1.76543e+09,57,-0.95,0.1,-0.941279,0.235564,0.0102128,-0.488933
1.76543e+09,58,-0.95,0.0500001,-0.946878,0.186992,0.0309096,-0.49233
1.76543e+09,59,-0.95,8.86619e-08,-0.951177,0.140938,0.0471699,-0.505197
1.76543e+09,60,-0.95,-0.0499999,-0.946891,0.0925471,0.0318881,-0.5123
1.76543e+09,61,-0.95,-0.0999999,-0.945472,0.0403158,0.0263228,-0.504714
1.76543e+09,62,-0.95,-0.15,-0.945063,-0.00560358,0.0253538,-0.519512
1.76543e+09,63,-0.95,-0.2,-0.944197,-0.0536158,0.0233531,-0.526879
1.76543e+09,64,-0.95,-0.25,-0.942603,-0.101393,0.0178106,-0.535351
1.76543e+09,65,-0.95,-0.3,-0.943129,-0.153599,0.0194736,-0.527263
1.76543e+09,66,-0.95,-0.35,-0.940578,-0.209509,0.00900755,-0.506823
1.76543e+09,67,-0.95,-0.4,-0.943917,-0.263994,0.0194997,-0.489724
1.76543e+09,68,-0.95,-0.45,-0.948294,-0.309864,0.036734,-0.503186
1.76543e+09,69,-0.95,-0.5,-0.949848,-0.362822,0.0413561,-0.492104
